id,emotion1,emotion2,emotion3,emotion4,emotion5,emotion6
3522,0.0957110561,0.041313943,0.0024097642,0.8209614754,0.0375632909,0.0020404701
3523,0.0902501512,0.1991841011,0.0059023747,0.6859080344,0.016902158,0.0018532236
3524,0.0427114752,0.1816387482,0.0033803699,0.7594684362,0.0115294124,0.0012715866
3525,0.4131308715,0.004773003,0.0010658181,0.0415172968,0.5384077765,0.0011052097
3526,0.1810586103,0.0404364752,0.0040882301,0.7295598288,0.0431714021,0.0016854488
3527,0.9469860593,0.0228452493,0.0023663681,0.0237739847,0.0035409526,0.0004874545
3528,0.4373913414,0.0363541467,0.0025900938,0.486266364,0.0364937782,0.0009043124
3529,0.0174496709,0.01737901,0.0013666989,0.4925099155,0.0136265713,0.4576681493
3530,0.5387450258,0.1940425967,0.0093094669,0.2480460641,0.008595227,0.0012616228
3531,0.3827469323,0.0151992057,0.0035479208,0.4905198465,0.1054621879,0.0025239332
3532,0.0127350545,0.2888420125,0.0026466688,0.6881919305,0.0057946633,0.0017896668
3533,0.0355899963,0.2579095401,0.0038392579,0.6888302267,0.0111886056,0.0026423753
3534,0.0901137808,0.1055491905,0.003397117,0.7863611976,0.0133117203,0.0012669722
3535,0.3517615013,0.062069296,0.0031009877,0.3278914659,0.0617113279,0.1934654162
3536,0.0224126379,0.0043847055,0.2395614148,0.5591296156,0.1654060684,0.0091056095
3537,0.6400744269,0.0434081595,0.0024920152,0.3102892404,0.0031579083,0.000578255
3538,0.2858831523,0.0097913759,0.0015266001,0.7002609596,0.002078835,0.0004590346
3539,0.5879967362,0.0061706302,0.0013614461,0.3895657063,0.0141491939,0.000756296
3540,0.3562894603,0.0105783364,0.0016937293,0.5536921434,0.0262366193,0.0515097189
3541,0.452033814,0.1501088062,0.0056778449,0.3604359366,0.0257773804,0.005966194
3542,0.4601330279,0.0063342736,0.0013576798,0.4838039801,0.0475908776,0.0007801693
3543,0.0048828656,0.0031128559,0.000695047,0.6660559922,0.3245339078,0.0007193194
3544,0.0299537657,0.6529149115,0.008940313,0.2833598773,0.0225855363,0.0022456833
3545,0.0031672323,0.0013939812,0.0003463611,0.9934163094,0.0014835973,0.000192507
3546,0.233599022,0.6409886479,0.0425088592,0.0734003708,0.0080869636,0.0014161236
3547,0.1806001663,0.7179533541,0.0049931384,0.0724121528,0.0208375277,0.0032036598
3548,0.3603156636,0.4655170297,0.0032652192,0.1570417422,0.0119930984,0.0018672286
3549,0.281884862,0.2910854199,0.005170108,0.0924186856,0.3282936804,0.0011472386
3550,0.1960969654,0.2366339403,0.0031068778,0.5196351806,0.0427545402,0.0017725219
3551,0.4589731293,0.5003012082,0.0008526585,0.0386615411,0.0008746335,0.0003367877
3552,0.03172523,0.3591606535,0.0046296928,0.6003619358,0.0033867773,0.0007356276
3553,0.2897329405,0.0657304591,0.0030465412,0.5940450579,0.045073878,0.002371109
3554,0.0762290284,0.4813018814,0.0085447982,0.4260156825,0.0064243234,0.0014842661
3555,0.3343368097,0.0748464282,0.0027578238,0.5785577595,0.0078375596,0.0016635831
3556,0.1329382571,0.1282085447,0.0088162095,0.7118429144,0.0159665439,0.0022275514
3557,0.3018886643,0.0141717397,0.0015848038,0.2551874171,0.4230171454,0.0041502443
3558,0.1029613535,0.7089164853,0.0085706812,0.1719912046,0.0062478631,0.0013123799
3559,0.3456602795,0.0354029607,0.0030460933,0.5917783901,0.0226302971,0.0014819421
3560,0.2394885733,0.1062187978,0.0067011611,0.6236507893,0.0221872574,0.0017533543
3561,0.0826468096,0.0040704574,0.0012349567,0.90785712,0.0036092434,0.0005813804
3562,0.0081730094,0.079467955,0.0070920289,0.8890327215,0.015240973,0.0009932525
3563,0.2611311525,0.3715978786,0.0061042439,0.345764339,0.0136717404,0.0017306363
3564,0.2112354931,0.0116214826,0.0016185023,0.770569887,0.0041958182,0.0007587612
3565,0.010901222,0.4335403084,0.0034331845,0.5440519005,0.0067940492,0.0012793246
3566,0.0607592767,0.8632798195,0.0036643374,0.0680933699,0.0027847771,0.0014183864
3567,0.0192574712,0.1468041381,0.0020720937,0.8211431801,0.0095953294,0.0011277913
3568,0.3641880751,0.0272830818,0.014725836,0.4684927464,0.1224972382,0.0028129558
3569,0.0009856969,0.9965217113,0.0007266346,0.0009507093,0.0004608223,0.0003545248
3570,0.2426390089,0.2450606152,0.0684228418,0.4268762842,0.0147285219,0.0022727301
3571,0.1519134119,0.0428288924,0.3591038715,0.4402095601,0.003624224,0.002320061
3572,0.4107879585,0.5014726056,0.0009876704,0.0851249314,0.0009708185,0.0006560293
3573,0.0030374582,0.015216232,0.0008045603,0.9656892121,0.0136135954,0.001638919
3574,0.9810721278,0.0012298835,0.0010592688,0.0151570914,0.0012806522,0.0002010107
3575,0.0056666085,0.0009529374,0.0006407253,0.9913817048,0.0009991572,0.0003589757
3576,0.1615405095,0.0233027038,0.5250462535,0.2619639859,0.0237577887,0.0043887749
3577,0.071340587,0.0373453312,0.0049088354,0.8773104846,0.0078605602,0.0012342511
3578,0.0157373697,0.022395097,0.0021394477,0.9516794384,0.0074063684,0.0006422123
3579,0.0303077194,0.327907124,0.5198029205,0.1177409305,0.0020902632,0.0021510137
3580,0.1361553796,0.5101295523,0.311492682,0.0185884992,0.0216855861,0.0019483393
3581,0.0045745129,0.96846205,0.0067066015,0.0185335655,0.0008733361,0.0008498798
3582,0.0082432203,0.8692643642,0.0044083527,0.1138216984,0.003078768,0.0011835888
3583,0.4049684085,0.4969010479,0.0016163208,0.0901289624,0.0053910314,0.0009942938
3584,0.4960386675,0.0037386156,0.0010040523,0.011850025,0.0224484904,0.4649202025
3585,0.0286148263,0.2455908429,0.3872601576,0.3305624674,0.0047256283,0.0032460678
3586,0.0042461682,0.4032342881,0.0054235561,0.0028583535,0.0047743863,0.5794631988
3587,0.0016315693,0.9908621907,0.0024493665,0.0038737233,0.0008374368,0.0003456922
3588,0.0182902161,0.0400458835,0.4212982,0.5129445828,0.0047616907,0.0026594041
3589,0.0571215525,0.4846564382,0.062602344,0.3723243326,0.0202579841,0.0030374122
3590,0.0102728226,0.0116082365,0.0011146505,0.9643274546,0.0120218885,0.000654977
3591,0.0865717642,0.3536842545,0.4851333061,0.0698510869,0.0031237256,0.0016358448
3592,0.1606816179,0.033347174,0.0486958533,0.7007837892,0.0545094046,0.001982191
3593,0.3217778318,0.4023855962,0.0032703074,0.1823092513,0.0877233455,0.0025336139
3594,0.0550857528,0.038981365,0.006642134,0.8834647934,0.0146377267,0.0011882242
3595,0.4791590421,0.0153410826,0.0010204049,0.5028573377,0.0012169653,0.0004052056
3596,0.0040432946,0.9780073166,0.0011666196,0.0150895884,0.0011203883,0.0005727959
3597,0.3618474081,0.0247095879,0.0020474051,0.587289691,0.021877713,0.002228181
3598,0.5211167522,0.0587130864,0.0068752074,0.3726741346,0.0389881372,0.0016327036
3599,0.4308585054,0.4856784442,0.0033488864,0.0778110223,0.0015733073,0.0007297225
3600,0.0022893217,0.0013119365,0.0036176471,0.9911884665,0.0011272219,0.000465447
3601,0.008957822,0.0190366818,0.0018532428,0.9374420842,0.0319628193,0.0007473318
3602,0.1835045844,0.2518399238,0.0020726779,0.5364380265,0.0249733295,0.0011714575
3603,0.0120638597,0.2842189982,0.0043517583,0.6907911152,0.007022395,0.0015519246
3604,0.0007304019,0.0006146982,0.0005812653,0.9967895349,0.0010232386,0.0002608288
3605,0.0121094823,0.0745003797,0.0105175877,0.8927655816,0.0085476606,0.0015592288
3606,0.0089710602,0.9374952912,0.005713594,0.0411320389,0.0059880475,0.0007000185
3607,0.0040201541,0.0109521435,0.0011885681,0.4827275993,0.0059482979,0.4951632521
3608,0.3273463104,0.0167850515,0.0100349642,0.6435949504,0.0013905045,0.0008481688
3609,0.0290030753,0.0222673831,0.0019441806,0.9282772541,0.0176964072,0.0008116849
3610,0.0749784457,0.0287296317,0.0015035797,0.8890427152,0.0051003655,0.0006452209
3611,0.2581925248,0.0027398156,0.000693107,0.7074113041,0.0300102135,0.0009530926
3612,0.0053160746,0.5884787321,0.003440079,0.3950406877,0.0065554268,0.0011690575
3613,0.016881431,0.2226728029,0.0031390786,0.7466966212,0.0095461342,0.0010639325
3614,0.0339655299,0.481868986,0.0048928902,0.4714334514,0.006532235,0.0013068272
3615,0.0315374963,0.0084307814,0.0425983546,0.9117430151,0.0045874452,0.001102946
3616,0.0133490721,0.1122521274,0.0244915354,0.7748241425,0.0397509248,0.0353321694
3617,0.0928558204,0.0036607883,0.0014046412,0.8936418593,0.0076284101,0.0008085359
3618,0.2881611267,0.502669191,0.0013945873,0.121466633,0.0845953611,0.0017131148
3619,0.0061238885,0.9575858315,0.0047027487,0.0244446766,0.00492888,0.0022139879
3620,0.0081239277,0.0295001213,0.0114043057,0.9391587377,0.0110547487,0.000758147
3621,0.0098177032,0.6323322557,0.0023653637,0.3524748213,0.0022932656,0.0007166283
3622,0.0100334687,0.0051539745,0.005813736,0.9768462777,0.0016846908,0.0004679445
3623,0.0023019974,0.4971215666,0.0007387501,0.4989252678,0.0006760699,0.0002363403
3624,0.0177823007,0.0044895159,0.0026902463,0.9233592749,0.0504960045,0.0011827431
3625,0.0768280695,0.0610082457,0.0151088314,0.8351659477,0.0111066728,0.0007822561
3626,0.5026491843,0.4732233302,0.0208521376,0.0016584416,0.0008091558,0.0008077613
3627,0.4394656861,0.2682936217,0.015342843,0.2674610369,0.0067061903,0.0027305891
3628,0.047183264,0.4956935421,0.0088170074,0.4335109415,0.0131533497,0.0016419024
3629,0.3980930485,0.047309358,0.1310500888,0.4091566627,0.0112258849,0.0031649767
3630,0.5136825051,0.0077498817,0.0015516513,0.4752447534,0.0013923299,0.0003788475
3631,0.0598739342,0.2074010405,0.0087176784,0.3379996046,0.2938096939,0.0921980708
3632,0.50092396,0.0023460346,0.0003645093,0.4947893577,0.0013134516,0.0002625792
3633,0.0311577234,0.0104849552,0.0020402075,0.5892772675,0.3655397023,0.001500173
3634,0.0489596003,0.1665934644,0.0031324818,0.7665751874,0.0135864599,0.0011527959
3635,0.2440372088,0.0850076417,0.0034394139,0.2178535536,0.4464959353,0.0031662517
3636,0.4514378533,0.3846991844,0.0058275408,0.1444668993,0.0119808346,0.0015876442
3637,0.0069916909,0.5303694233,0.016470924,0.1471211868,0.0132920102,0.2857547681
3638,0.8994404376,0.0025367373,0.0006496471,0.095393629,0.0015582019,0.0004212958
3639,0.1063051671,0.4590476342,0.0256830765,0.4001020789,0.0059629968,0.0028990313
3640,0.4570623226,0.2541778218,0.0109955943,0.2628106251,0.0134748649,0.0014787297
3641,0.0126164572,0.0054269849,0.008827218,0.9422104359,0.029948055,0.0009708506
3642,0.0967527857,0.2008987387,0.0029644591,0.6712614298,0.0245806109,0.0035419921
3643,0.6181402206,0.012928591,0.0030338214,0.3295544187,0.034451417,0.0018915601
3644,0.0116501632,0.9064466953,0.0022493952,0.028061715,0.0450090097,0.0065830308
3645,0.1232169923,0.1281911558,0.0124415422,0.7006091028,0.0329942303,0.0025470337
3646,0.8065792918,0.0032529316,0.0013927038,0.1840702426,0.0041248676,0.0005799366
3647,0.0014586032,0.0008356057,0.0004474353,0.9960443377,0.0010267788,0.000187286
3648,0.0723241381,0.4168209254,0.0017676014,0.4879246075,0.0171845495,0.0039781628
3649,0.006567305,0.5028351098,0.0009493547,0.4868059353,0.0023868366,0.0004553791
3650,0.5003307979,0.0076795653,0.0128051187,0.4520081023,0.0259700661,0.0012064471
3651,0.0026055155,0.9820414782,0.0010257158,0.0118790019,0.0013936378,0.0010547082
3652,0.028534096,0.3547785021,0.0149729443,0.5720224977,0.0180991036,0.0115928138
3653,0.2407174748,0.3252150905,0.0018194502,0.4296939792,0.0016073531,0.0009467316
3654,0.0070825964,0.02186222,0.9410023689,0.0256224312,0.0023008545,0.0021295217
3655,0.0021155348,0.9905703664,0.0048045849,0.0010288462,0.0005942305,0.0008864002
3656,0.0213689847,0.7646160126,0.0554573144,0.1523435523,0.0044339993,0.0017801843
3657,0.0081725537,0.5028911196,0.0029311738,0.1181837358,0.3668802055,0.000941302
3658,0.0125240581,0.6426937729,0.006250927,0.3176560344,0.0194412059,0.0014339432
3659,0.030315442,0.4183385596,0.0484730732,0.4930408895,0.007152393,0.0026796482
3660,0.0075554305,0.0022347212,0.0221409417,0.0038785458,0.9611237049,0.0030666496
3661,0.0807981715,0.4471257329,0.0125124985,0.4256869256,0.0316110887,0.0022656808
3662,0.5315303653,0.0246687296,0.0014164256,0.436600643,0.0049862395,0.000797585
3663,0.5107686101,0.3863758516,0.0024314607,0.091784234,0.0077664146,0.0008734363
3664,0.1441014122,0.5976892114,0.002781496,0.2106862368,0.0423156161,0.0024260803
3665,0.0110663673,0.198092638,0.0768156757,0.7040675133,0.0067191218,0.0032386056
3666,0.0158399844,0.6080152988,0.0082121004,0.356192749,0.0093919972,0.0023479335
3667,0.0044319649,0.0073097935,0.0011690862,0.9794532955,0.007188522,0.0004472942
3668,0.0054613341,0.4784250174,0.0018691759,0.5113305124,0.0018309786,0.0010829938
3669,0.0331225616,0.6731786281,0.0024696096,0.2797381215,0.0044798411,0.0070112054
3670,0.0058612668,0.0302511106,0.0032346003,0.9472339948,0.0126450939,0.0007739598
3671,0.334919529,0.0038559778,0.0009540428,0.6472700198,0.0124840118,0.0005164142
3672,0.3545057103,0.0279363208,0.0037153626,0.6042048484,0.0081747446,0.0014630359
3673,0.8343673646,0.0125285455,0.0031486712,0.1471241191,0.002170217,0.0006611352
3674,0.102221909,0.2759737633,0.144469226,0.4704488143,0.004865765,0.002020474
3675,0.36943324,0.4520720267,0.0015764562,0.1635560952,0.011636985,0.0017251264
3676,0.0046443911,0.0009544943,0.0003297527,0.9930288196,0.0008244558,0.0002180688
3677,0.0145297651,0.0341403035,0.0017476324,0.933393538,0.0151536408,0.0010351369
3678,0.0079555726,0.0019417186,0.0005933323,0.9867709875,0.0022932959,0.0004451486
3679,0.0309996098,0.1101711344,0.0016863027,0.0826468115,0.7208437324,0.0536523666
3680,0.0052163649,0.0016546625,0.0012334323,0.9897720516,0.0017672086,0.0003562728
3681,0.0126572098,0.939912945,0.0355932929,0.0105048016,0.0007303604,0.0006014237
3682,0.0964079786,0.5375092154,0.0614755984,0.2946979153,0.0085233687,0.0013859472
3683,0.9925614297,0.000428709,0.0002139563,0.0006769942,0.0058516134,0.0002674741
3684,0.0358546171,0.0336785291,0.0074045846,0.7052031159,0.215371266,0.0024878671
3685,0.0165994596,0.4810322663,0.0040196757,0.4962492641,0.0016145388,0.0004847229
3686,0.0061205087,0.8049156964,0.0127465625,0.1719383752,0.0029492939,0.0013295346
3687,0.0582168861,0.0043065408,0.0011863314,0.4421784679,0.0445332492,0.4495785138
3688,0.4976775203,0.0013274718,0.0002429844,0.4995088045,0.0010214207,0.0002217842
3689,0.2071320573,0.6577833593,0.0054767716,0.1095749494,0.0182564046,0.0017764574
3690,0.0120391315,0.0084923608,0.0017065794,0.4685206036,0.5082739247,0.0009674023
3691,0.3548885584,0.0226755212,0.0022731243,0.6009038985,0.0178412683,0.0014176851
3692,0.0123506105,0.9811530113,0.0014338857,0.0020302611,0.0006420236,0.0023902894
3693,0.547081463,0.2557025238,0.0023028687,0.1899199196,0.0039735228,0.0010197082
3694,0.0018221312,0.9946297109,0.0008422664,0.0020047647,0.00042107,0.0002801486
3695,0.1323185414,0.5419326425,0.0049228086,0.3130726516,0.0058893217,0.0018640725
3696,0.0620919913,0.0491644405,0.0040823147,0.8731857538,0.0100958198,0.0013796079
3697,0.5236642938,0.0044070614,0.00325759,0.3100149317,0.1575348228,0.0011213046
3698,0.5130292289,0.0028982389,0.0007596744,0.0032168287,0.4715998566,0.0084961858
3699,0.8086169362,0.003145108,0.0008298188,0.1839139313,0.0029788231,0.000515459
3700,0.0044466446,0.9774147868,0.00464024,0.011850779,0.0009759387,0.0006716352
3701,0.1606709817,0.6366100907,0.0107714033,0.184671334,0.0056932176,0.0015829885
3702,0.2017833069,0.2638135622,0.0050627664,0.5096368566,0.0106464106,0.0090571202
3703,0.0042467584,0.0759551599,0.0049508777,0.9106123447,0.0022478297,0.0019871412
3704,0.9196985364,0.0221942663,0.0016439792,0.0517100692,0.0040013576,0.0007516772
3705,0.5062049273,0.4122143009,0.0343318453,0.0447499771,0.001828733,0.0006702011
3706,0.0017632146,0.0015928486,0.0004117517,0.4597673602,0.535987772,0.0004771102
3707,0.8051394224,0.0076844983,0.001400007,0.1345335425,0.0505114418,0.0007310267
3708,0.3818109781,0.4358595833,0.0112131429,0.1631959751,0.0059879366,0.0019323642
3709,0.0937378942,0.6335590544,0.0037354661,0.2568882528,0.0109521144,0.0011271669
3710,0.9373452067,0.0128195644,0.001155744,0.0432552907,0.0047893321,0.0006349115
3711,0.0073480301,0.0068956714,0.0024694694,0.656585902,0.3259521602,0.0007487779
3712,0.1224755496,0.0024715841,0.0041499012,0.868116796,0.0021119444,0.0006742172
3713,0.0998335456,0.003687157,0.0013669448,0.7835117181,0.1108662599,0.0007344296
3714,0.0013378119,0.001910985,0.9942088723,0.0005138877,0.0008869154,0.0011415037
3715,0.0563195964,0.33279543,0.0016452294,0.3452202554,0.2630602604,0.0009592235
3716,0.0026671011,0.98714149,0.0023452882,0.0067867432,0.0006038594,0.0004553939
3717,0.0173316093,0.747459501,0.0025898269,0.2239046792,0.0072092055,0.001505199
3718,0.0335192896,0.0402465401,0.0029048626,0.8364615639,0.0751757771,0.0116919605
3719,0.5336321592,0.065789178,0.0350468606,0.3554167151,0.0087894602,0.0013255795
3720,0.0204939563,0.9631581903,0.0056746532,0.0092206178,0.0008691747,0.0005833734
3721,0.0265240846,0.5217489898,0.0051419926,0.3508041166,0.0919477299,0.0038331319
3722,0.0008336724,0.9971796572,0.0008696513,0.0006583326,0.0002882781,0.0001704387
3723,0.4085980225,0.0095499293,0.3060726651,0.2612497658,0.0113599044,0.0031696622
3724,0.0188101096,0.0984391506,0.1613445181,0.7105186731,0.0089642835,0.0019232536
3725,0.0634926853,0.4949094588,0.0013487966,0.4373839102,0.0022354777,0.0006297071
3726,0.2970802339,0.5008333538,0.1493172917,0.0282639596,0.0182254126,0.0062797429
3727,0.6106098951,0.3329456363,0.000800402,0.0159863766,0.0389535012,0.0007042044
3728,0.0299536161,0.6369814525,0.0052464619,0.322566206,0.0041500585,0.0011022563
3729,0.0265598967,0.7968648076,0.0033997461,0.1257469736,0.0436605881,0.0037680703
3730,0.0063795311,0.6250178842,0.0037358511,0.3611864094,0.0028562814,0.0008240973
3731,0.0246099609,0.6273393631,0.0598253181,0.2796006951,0.0067316076,0.001893108
3732,0.2982080057,0.3284271462,0.0039320624,0.3626004606,0.0054234508,0.0014088705
3733,0.0293830647,0.4961470542,0.0239007494,0.4467293373,0.0022484167,0.001591318
3734,0.0291169165,0.6796612144,0.0086715138,0.2695039278,0.0105583597,0.0024880753
3735,0.0265574937,0.4933966659,0.0035634675,0.4734329544,0.0021344407,0.0009149744
3736,0.2222607921,0.3928360927,0.0040102891,0.3495714578,0.0296056979,0.001715709
3737,0.0918980108,0.4977632258,0.0169391734,0.182371119,0.2065713902,0.0044571352
3738,0.0228926698,0.2870591409,0.0065606265,0.6708920002,0.0111053167,0.0014902255
3739,0.0006854091,0.990108788,0.0012733495,0.0003551518,0.0007369732,0.0068403494
3740,0.0138551085,0.8628467619,0.0880655398,0.0269349022,0.0070036642,0.0012939406
3741,0.0010460312,0.9946109056,0.0004182329,0.0016024488,0.0006233358,0.0016991291
3742,0.0179608129,0.8200296164,0.0114868241,0.1393249612,0.0093885318,0.0018092734
3743,0.0077470038,0.3880343982,0.1030817837,0.0150432084,0.4823104546,0.0037831658
3744,0.0582434982,0.0128105078,0.0334248692,0.4759865105,0.4122923613,0.0072421553
3745,0.0254500397,0.3309057057,0.0114482399,0.5969886184,0.0329921432,0.0022152963
3746,0.0010107216,0.9952162504,0.0015337868,0.0014963576,0.000397384,0.0003454617
3747,0.1895231754,0.1299701482,0.0632702857,0.3379207551,0.2749813795,0.0043342025
3748,0.1134992018,0.169518441,0.0047333983,0.5152654797,0.1919263154,0.0050571882
3749,0.5084877796,0.0648063738,0.0034435799,0.396386046,0.0248193975,0.0020568497
3750,0.4188518524,0.2292693406,0.0075307963,0.3361600935,0.0067884284,0.0013995174
3751,0.0018529976,0.9878120124,0.0028387257,0.0045544832,0.0025211287,0.000420711
3752,0.9892835617,0.0064483886,0.0028811076,0.0005817234,0.0004443738,0.0003608205
3753,0.1506218016,0.6251089573,0.0080036521,0.2111824453,0.0035552543,0.0015279385
3754,0.0009535091,0.9916330576,0.0064360457,0.0004534499,0.0001838059,0.0003401108
